,TCGA.3C.AALI.01,TCGA.A2.A0T7.01,TCGA.A2.A0YC.01,TCGA.A7.A13E.01,TCGA.A7.A6VV.01,TCGA.A7.A6VX.01,TCGA.AN.A0XP.01,TCGA.AO.A12G.01,TCGA.AR.A1AI.01,TCGA.AR.A1AR.01,TCGA.AR.A1AS.01,TCGA.AR.A24L.01,TCGA.AR.A24T.01,TCGA.B6.A0RM.01,TCGA.B6.A0X7.01,TCGA.B6.A1KF.01,TCGA.BH.A0DV.01,TCGA.BH.A0E0.01,TCGA.BH.A0E2.01,TCGA.BH.A0H0.01,TCGA.BH.A0HI.01,TCGA.BH.A0RX.01,TCGA.BH.A1F2.01,TCGA.BH.A202.01,TCGA.BH.A6R9.01,TCGA.C8.A1HO.01,TCGA.C8.A26X.01,TCGA.C8.A3M7.01,TCGA.D8.A1XZ.01,TCGA.D8.A1Y2.01,TCGA.D8.A27L.01,TCGA.E2.A1IF.01,TCGA.E2.A9RU.01,TCGA.E9.A1N5.01,TCGA.E9.A1R0.01,TCGA.E9.A1R7.01,TCGA.E9.A245.01,TCGA.E9.A5FK.01,TCGA.EW.A1IY.01,TCGA.EW.A1OZ.01,TCGA.EW.A6S9.01,TCGA.EW.A6SD.01,TCGA.HN.A2OB.01,TCGA.LL.A440.01,TCGA.OL.A66K.01,TCGA.PL.A8LV.01,TCGA.PL.A8LY.01,TCGA.S3.AA15.01,TCGA.WT.AB41.01,TCGA.Z7.A8R5.01
hsa.mir.155,-0.002824946,-0.381263679,0.267567618,-0.541969978,0.125120445,-1.09880576,-0.872919947,-0.655009649,1.458579626,1.033492287,-0.932791387,1.116151525,-1.231418092,-0.751458209,2.670084146,-1.30623826,-0.871505571,0.591596811,-0.148174712,-0.285335758,0.030249928,1.434946059,-0.956609403,1.434420032,-0.417245394,-0.218806032,1.366159025,0.064117189,0.747193063,0.241767415,-0.322316721,0.258687706,-0.335652317,0.154195353,0.61889797,-0.346360642,-1.310515749,1.032897393,0.374286407,0.000334703,-1.167279116,-0.418556132,-2.029846131,0.532079098,-1.177985321,1.502079766,0.201395023,1.203096448,1.683599456,0.357572946
hsa.mir.15a,-1.288442589,0.09779354,1.541659939,0.344116983,0.417177763,-0.79204142,-0.5466157,-0.254961812,-0.639603124,0.445379407,0.680219879,-0.830260649,-1.586348353,0.181191063,0.49486406,-0.324827739,-0.620498328,0.089833165,1.078143518,0.958321821,0.071273825,0.231613415,-0.215524366,0.541114873,-0.903691613,1.143003909,0.120447542,-1.232647069,0.658856834,-1.215808953,-0.944011792,0.89126509,1.083157985,-0.924888585,0.145176099,0.009163673,-0.04133864,0.980087657,-0.790813289,-0.245685878,-1.141544,-1.243108853,-0.882789632,1.011348778,-1.908833958,-0.282540442,-1.204094121,-0.468887761,1.582460181,-0.629947511
hsa.mir.15b,-0.301958369,-0.818272503,0.279167397,0.585378799,0.891706879,1.569486108,-1.462083539,-0.813325418,1.348861535,1.065985946,0.104629298,-1.063890234,-1.643090077,-1.078473307,1.392498079,0.60223366,-0.591646357,0.228775096,-0.284386879,2.280334763,-0.607004984,0.423700889,-0.874102525,0.703750849,-0.982231572,1.85166565,-0.891123065,-1.548045513,-0.210053731,0.866330745,-1.628819342,0.308049105,0.286063181,-1.291384514,0.005745897,-0.847164303,-1.635388808,-0.122445344,-1.265864119,-0.32563443,-1.439344586,-1.440841889,-1.694779056,-0.299976454,-1.368540549,1.230250121,-1.10654886,0.437192095,0.591673469,-0.978082578
hsa.mir.16.1,-0.597361461,-1.252839398,0.567189178,-0.063502955,0.023602057,1.035332885,-0.397358049,-0.453187148,0.505372602,1.274476449,0.165739294,-0.82501896,-2.266500662,-0.901808215,1.327174323,0.747669578,-0.394403224,-0.355663065,-0.795321716,1.920309795,-0.021028714,0.476846483,0.318980199,0.590757064,-1.434636258,2.116326878,0.51468634,-1.277408418,0.764210354,-1.249464979,-1.556056805,0.511040461,0.589121688,-1.474045973,-0.15015606,0.008475969,-0.58414603,0.553727666,0.002044283,-0.632650654,-1.584338068,-1.127943094,-2.491821414,-1.065552233,-1.811461283,0.893165926,-1.126900946,0.054887029,0.842661082,-0.942520195
hsa.mir.16.2,-0.561216019,-1.359619606,0.332027283,-0.112440824,0.111763975,1.113810602,-0.510434543,-0.317200584,0.376561327,1.207392341,-0.053973175,-0.756177048,-2.219966582,-0.823854622,1.205630764,0.850557068,-0.451253351,-0.163183984,-0.760179351,1.853641813,-0.128812003,0.442537797,0.453976292,0.590524002,-1.403647328,2.089432186,0.41238238,-1.284412677,0.757743371,-1.294559186,-1.465689841,0.612242484,0.574893764,-1.491634273,-0.222120114,0.07450568,-0.614527959,0.49005693,-0.073164505,-0.513360746,-1.499617074,-1.209886738,-2.550736489,-1.090254204,-1.926844327,0.951894895,-1.140355516,0.058027331,0.761463865,-1.020791233
hsa.mir.17,-1.407018596,-0.513396083,-0.774119117,2.126884619,0.541106206,-0.260326582,-1.299941319,-0.239550027,1.450853379,1.254809136,-0.119532259,-1.171070827,-1.892016484,0.650019268,0.282280761,1.272414359,-1.734198972,2.04302115,1.473252003,-0.064073275,-1.093503293,0.419141852,0.087661227,0.536436611,-0.79831463,1.181081909,-0.143813813,-0.849774806,1.788235407,-0.974553859,-0.90322949,-0.352108796,0.455519822,-0.921388242,-0.43796752,0.265112572,-1.038637245,0.016908464,-0.633484581,-0.262494959,-0.926694642,-0.53849778,-0.485637767,-0.170944487,-0.936505278,2.066319207,0.194900741,0.079563375,0.710563058,-0.629498123
hsa.mir.181a.1,0.945006676,-0.762993364,0.049233064,0.720631594,-0.142552473,0.531470655,-0.751565076,0.185173905,0.024174952,-0.440312792,0.427203039,-0.805498232,-0.894190501,-0.709036754,0.482922047,2.770426979,-0.320960474,-0.615880188,1.859869452,-1.794803034,-0.55496788,1.159812188,0.417804592,-1.141936768,1.165566559,-2.333052559,-1.141633074,0.133787172,-0.071675056,0.314875346,-0.571230476,-0.296453876,-0.880432469,0.120219652,-0.222381188,0.664746253,-1.324595017,1.488732076,-0.73987149,0.080401722,0.250484031,0.160844127,-0.668380283,-0.924711657,0.246606582,-0.703522016,-0.233298204,-0.335425281,3.431197028,0.633134741
hsa.mir.181a.2,0.519162725,-0.138782143,0.635731227,0.634040949,0.083924589,-0.360867035,-0.722634196,-0.307183617,2.321456929,1.766308417,0.118785911,-0.466871253,0.270882688,-0.773300938,-0.228994279,2.744644668,-0.739441293,0.112225467,1.579836838,-1.784515469,-0.266258831,0.779336474,0.149850568,-0.901367541,1.701649822,-2.758975803,-1.464984122,-0.597193468,-0.263358706,0.937541444,-0.068971515,-0.416219619,-1.213438507,-0.55273634,0.629575698,-0.154225616,-1.235792635,0.589103881,0.592209257,0.124009292,0.715890969,0.244935132,-0.408139717,-1.085316913,0.117981119,0.147464684,0.022660962,-0.305627088,3.663673886,0.454047739
hsa.mir.181b.1,1.397399614,-0.917611084,0.210376031,0.231482497,-0.02581714,0.540986651,-0.694756698,0.690227396,0.554409562,0.294502711,0.513897602,-1.130128697,-1.412154335,-0.514631658,0.132032089,2.454403878,-0.512015844,-0.002084568,1.407467122,-1.001738931,-0.88383447,1.271357695,-0.031761149,-0.637654078,0.717570037,-1.752873243,-1.029914982,0.00403938,0.493828528,-0.8376833,-0.429566561,-0.274060108,-0.555293681,-0.417616306,-0.012245952,1.099621111,-0.882998353,1.99695627,-0.548135898,-0.230912711,0.475085606,1.198215993,-0.743555164,-1.252702685,-0.492733637,-0.224542572,-0.363658624,-0.104191011,3.245486266,0.163796112
hsa.mir.181b.2,1.439419023,-0.737867101,0.261217949,0.387467029,0.079365198,0.647038605,-0.282890916,0.722580944,0.156895235,0.314698355,0.287569683,-1.12870838,-1.305212426,-0.624889101,0.150933084,2.429730399,-0.250773138,-0.081179166,1.619471775,-1.036599969,-0.72467259,1.080089102,-0.202560647,-0.917765318,0.71839299,-1.761007384,-1.051555211,0.099292221,0.287571013,-0.803625771,-0.393233718,-0.156653089,-0.577039567,-0.346765905,0.103747173,0.586854747,-0.721098556,1.980968457,-0.215356793,-0.583936123,0.53092359,1.35309938,-0.773338525,-1.08418302,-0.372896027,-0.158409039,-0.370539251,-0.181459743,3.211667619,0.120323897
hsa.mir.181c,-0.45243406,-0.074125059,0.852961256,5.375921679,0.423977606,0.111699203,0.547996408,-1.337750718,-0.216626248,1.819206284,0.061117332,-0.241026639,-1.263423667,0.107905271,-1.349061508,-0.070957398,-0.76266779,-1.170713738,1.920282702,0.13128056,0.530219849,-0.934871485,-1.459929858,-1.032586219,-0.713655391,1.047979152,-1.398702083,-0.115001211,0.658052442,0.372232088,-0.193028987,0.341963875,-1.332217033,-0.005564232,0.084212701,-1.650531275,1.700950886,-1.193602,0.539710525,-0.719933219,-0.090848038,-0.505484362,-0.036128757,-0.631991203,0.457508068,0.43265357,-0.539001544,0.217307077,0.49021474,-0.2463425
hsa.mir.181d,-0.131917007,-0.583635061,1.246584488,4.892427254,0.682442844,0.078069988,0.846398772,-1.357661899,-0.444593892,1.95520174,0.367230852,-0.633997714,-1.237886849,0.21775998,-1.376564383,0.272834756,-0.226495776,-1.111316114,2.982396613,-0.028636387,0.08128275,-0.800261136,-1.105867216,-1.402704285,-0.881315044,1.301388564,-1.359861124,0.234546835,0.463608719,0.378271086,-0.115548345,0.125493761,-0.816844591,0.007571063,0.64182101,-1.541939186,1.678453744,-0.631697822,0.24405827,-0.96052771,-0.626966142,-0.040419074,0.068872598,-0.252683506,-0.196478401,0.502729411,-0.228595834,0.703036493,0.36956608,-0.227369464
hsa.mir.182,0.665138733,-1.555340761,0.742412927,0.725266925,-0.223168236,-0.857321026,-0.735796777,0.31716289,0.395931535,1.38347214,0.910299883,-0.71655685,-0.190128956,-0.920017389,-1.80411035,0.813809693,-0.902790357,0.447281632,-0.766274171,-2.524402228,-0.345155305,-1.753999277,-0.396898329,-1.434382183,-2.623725881,1.116486698,-0.183674439,0.96461458,0.383030892,-0.832342916,0.344102623,-0.895001968,-0.073690889,0.433698611,0.416986122,0.09477582,2.034245832,0.464552129,1.18250685,-0.427009891,1.248140734,0.599088612,0.209449765,-1.468856091,0.430674777,0.913783318,-1.650807968,-1.072328731,-0.006709083,0.295723922
hsa.mir.183,0.837667071,-0.809294506,-0.105600584,0.803483564,0.177904294,-0.810699991,-1.511548923,0.160406055,1.414400879,1.903911462,0.25829786,-0.921074966,-1.031845258,-1.353843393,-1.312248685,1.392093086,-1.151065185,1.673584218,-0.747843495,-2.307192231,-0.637380609,-1.107588351,-0.369670484,-0.468620486,-2.543834229,0.817797038,-0.473999859,0.205410634,0.625141477,-0.437791635,0.318682576,-1.051708483,0.458363798,-0.285102666,-0.542292499,0.102250798,2.229656998,0.138647477,0.809845246,0.529168421,1.205676736,0.71294132,-0.321592378,-1.49556423,-0.184195695,1.486933644,-2.066131714,-0.230574801,-0.046728827,-0.215093035
hsa.mir.184,2.939256777,0.880500757,-0.429420977,-1.222225725,-1.117780329,0.295214441,2.100820171,-0.597659931,-0.521802495,-1.212329768,2.673518706,-1.235996774,-0.616419636,0.280511241,-0.951390904,0.272017277,2.595552513,-0.537237777,-0.887578392,-1.111441592,2.503385846,-1.050995632,0.967367605,-0.882326226,-0.291600593,-0.942869385,-0.662559053,1.537899472,-1.199530293,0.319199226,1.298703549,0.35319618,-0.131722377,-0.250696429,-0.167920109,0.003976874,-1.072357598,-0.199000204,0.451302046,-0.18842777,-0.982288831,-0.73534465,0.446281814,-1.040788688,-0.012903963,-0.949009997,-0.674100428,-1.20049705,-0.904701697,-0.404884418
hsa.mir.185,-0.295398275,0.385619214,-0.48996163,-0.467333182,-0.472098679,0.370558077,-0.126087343,0.81070644,1.451678531,0.981845148,0.440916445,-0.592470527,-2.040876041,0.88230561,0.869134675,0.832770111,-0.671101382,1.749484698,1.815013764,0.588971105,0.412155886,0.984613661,-0.040964653,0.266460422,-0.454216547,0.77527161,0.99554899,-1.233260867,0.407919748,-0.365747256,-0.959028968,-0.901989318,-1.032462893,-1.118042866,-0.865767164,0.382215346,-0.341965751,-0.804338388,-0.341273094,1.106640624,-1.407761432,-1.102597173,-1.292282081,0.749631109,-1.037099213,0.844497345,-1.593925349,0.333053816,1.362907796,-0.742353116
hsa.mir.186,-1.327228459,-0.709559527,-0.039118989,-1.414118266,-0.077885192,0.281961819,-0.465241026,0.190345733,1.624954271,1.959229911,0.438762366,-0.557186522,-1.980108345,-0.802888154,1.683515437,0.537864569,0.025154129,2.38538381,-1.047363131,0.366044282,-0.402609132,0.643116542,1.427792181,1.067197066,-0.899256907,1.520556189,0.634705315,-0.7917968,1.307673587,-1.511462601,-1.101696972,-0.140154222,0.488742042,-0.867251724,-0.1452798,-0.209425177,-0.820211569,-0.921720635,-0.416217591,-1.15632074,-0.075052866,-1.962373262,-1.185325363,-0.090295749,-0.891048847,1.622749744,0.359066963,0.717274892,0.260036061,-0.706034622
hsa.mir.187,0.150533353,-1.056651348,-1.203098466,2.077838206,0.698436107,-1.641156942,-0.683195127,0.825209656,-0.126236281,0.264073369,3.092810117,-1.301453709,-1.618537654,-1.30795587,1.636421065,-0.151775655,1.554131667,-0.109439453,-1.099469486,-0.566473654,-0.476050406,-0.351312112,1.387669996,-0.15273607,-0.311723236,-1.01902441,0.585438209,0.139979671,-0.030014825,-0.349059643,0.75207126,1.664232989,-0.746183358,-1.162540056,-0.827797102,-1.21938785,-1.16920782,-0.861240023,0.080236065,0.539374725,0.556714512,1.228494487,-1.273974692,-0.820125794,-0.028943483,-0.675681779,-0.112336224,0.024998017,-0.634448153,1.448621266
hsa.mir.188,-0.530713233,-1.128999822,-0.169568204,0.846839301,0.437941073,-0.288096218,0.14082585,-0.314839405,2.105329314,2.024412996,-0.392981812,-0.961941443,-1.719429946,0.570856937,1.153513577,2.31414493,-0.793618695,2.067672803,-1.136259874,0.140497584,-0.829711189,1.006369375,-0.035624996,0.426107556,-0.264785478,0.946432165,-0.195112743,-1.007215315,1.893596508,-0.876720812,-1.545111687,0.517142036,0.057694639,-1.289628406,0.138154227,0.256346911,-0.58457058,-0.659343526,0.265305037,-0.050057227,-1.369512966,-0.25037183,-1.119586019,-0.96326578,-0.877038263,2.002132462,-0.655234632,-0.920034588,0.078680733,0.317500139
hsa.mir.18a,-1.12614909,-0.56961403,-1.331786805,1.266813385,0.692436438,-0.112135393,-1.315890082,-0.357112491,1.564461172,1.496258572,-0.638594522,-0.794880479,-1.685675855,-0.730864336,0.97903364,1.223731524,-1.394227146,2.63518615,-0.331269192,-0.492706297,-0.47507144,1.338651707,-0.179910029,1.03654643,-0.448763893,0.812373485,-0.732435779,-0.608254495,1.21072903,-0.863485606,-0.355489994,0.084890971,0.934162601,0.027974521,-0.858756805,-0.002266367,-0.892666555,0.192321815,-0.536472665,-0.307216813,-1.002351615,-0.183355465,-1.04722963,0.069765745,-1.216669686,2.155250988,0.385737474,0.941641526,-0.008181873,-0.131012208
hsa.mir.190a,-0.521536894,-0.278646592,-0.279049399,0.711677774,1.437566617,-0.321493153,-1.69506333,2.481092472,-1.436808892,0.046559191,-0.66283191,0.385880772,-1.020958298,1.535353749,-0.673302273,-0.382674159,0.803150709,-1.243129389,-1.357436351,1.432255204,0.487045906,1.114741929,0.45581794,0.958591133,-0.635201634,1.466649558,-1.217007622,0.647351192,0.505691044,-0.939788968,0.122084065,-0.085519485,-0.832015825,1.223398715,0.693336239,0.53848019,-1.646452029,-0.134885628,0.062252645,-0.169908036,-1.493155404,-1.534403763,-0.330945943,0.193958146,-0.347876132,-1.168309463,-0.108501575,0.386543733,-0.448834249,1.105843337
hsa.mir.190b,-1.584020818,-1.212535508,0.339218953,-1.296556657,-1.323082575,0.802137749,0.222344964,0.552978852,-1.335023316,-1.51179866,1.176678632,0.519678453,-0.596899937,0.354352394,-0.088386192,-0.531843035,-0.093310164,-0.523917871,0.937909495,1.28977777,0.771303607,-1.849068728,-0.835110818,1.248351626,0.195401782,0.936304267,-1.354385978,0.384164757,-0.819989024,0.092124282,-0.62680757,0.313430984,0.324429582,0.008375427,-0.360425119,0.589037453,0.435687401,0.76997603,0.120236999,-1.289932839,0.296271499,-1.417816982,0.101008071,-1.083381337,0.700080881,-1.215446694,-1.332806898,-2.191855995,1.140299849,0.584120247
hsa.mir.191,-0.285185785,-1.481719437,1.43262758,0.406262562,-0.635353216,-1.184510162,-0.744435532,-1.051201687,-0.106072064,0.22939431,1.745422936,-0.905228912,-3.072953362,-1.255597462,0.341979176,-0.539867099,0.226716722,1.46694018,0.399848766,1.762115716,0.68116999,-0.284506819,-0.244365301,1.244971053,-2.064041742,2.449010461,1.088117946,-0.579171006,0.368586827,-1.431606966,-0.758317404,0.380529335,-1.120762721,-0.573295488,-0.309910176,0.259787418,-0.39807008,-0.237586433,-0.412637158,2.043596235,-0.255177273,-0.707755751,-0.980283411,-1.177300804,-0.994461974,-1.192790666,-0.61880973,-0.247193023,0.34657581,-0.854285706
hsa.mir.192,2.128627597,-0.414370566,1.189096864,-0.095541392,0.243453624,0.193812576,-0.296731381,0.552257777,1.256101692,2.089533599,0.025350909,-1.188854819,-1.683956721,0.000694885,2.846171817,1.268015466,-1.345241563,-0.214892175,-1.104425166,-0.854989111,-0.705296971,-0.153667374,1.372700268,0.844587613,-1.344055447,1.222082339,0.362145794,-1.234429005,-0.266961919,-2.177836202,-0.90548091,-1.008764638,-0.502819999,-1.501849406,-0.958828191,0.191976292,-0.472878146,0.191556929,-0.07109542,-0.213096193,0.729769966,-0.173724768,-1.825433686,-1.384386484,0.342906104,-0.833183959,-1.112620942,-0.581304864,1.336283205,-1.734988281
hsa.mir.193a,0.426169557,-0.204777475,0.438631865,0.490467719,0.996265129,-0.915038956,0.13220333,-0.342807568,1.250589018,-0.110583065,1.696981007,-1.447554461,-2.495191329,0.367680778,-0.679162825,-0.275849503,-0.607666353,-0.224263099,1.778082461,-1.925611747,0.366667065,-0.384059873,0.665187106,-0.061205616,-0.955126757,-0.214999806,1.55390496,-1.182049497,0.135819913,0.426541714,-0.826150284,0.065745855,0.103088824,-2.162594587,0.78051706,0.823927871,-0.128527187,-1.132179546,-1.103089277,1.469749618,-0.40811553,2.628017842,0.26855475,-0.061844598,-0.887401632,-3.091679869,-0.103992552,-0.407646208,0.976744174,0.254000609
hsa.mir.193b,0.799341547,-1.04013415,0.650210723,-0.596958939,0.353534259,0.852090868,0.818274438,-0.123490023,0.821537172,-0.418970325,2.417728259,0.089947906,-2.516808802,-0.11216777,-1.966224908,0.762652265,-1.736045016,0.74515628,0.275786281,0.662353461,0.113833099,0.229104898,0.584374459,1.367163421,-1.292003927,2.044103367,1.697356848,-2.407564431,1.319843154,-0.871372444,-1.566285097,0.335504932,0.408021746,-0.095192734,1.434809346,1.443860644,-0.500540807,-0.851424559,-0.075302267,-0.129896718,-0.572178573,0.477643827,-1.290873785,-0.86896517,0.926847022,-0.371225545,-1.351166492,0.501583946,-0.143940525,-0.818244949
hsa.mir.194.1,1.308496357,0.637415163,1.722077979,0.810865383,0.129006835,0.103774084,-0.253159512,0.606217769,0.032060714,2.25196109,-1.145710556,-0.933079729,-0.407950974,0.855649726,2.846044751,0.043908863,-1.356978402,-0.273430321,-1.271245744,-0.771313334,-0.757363395,0.030347158,0.388731516,0.264018476,-1.770151557,-0.054789374,-0.939655334,-0.978178491,-1.600990257,-1.948401186,0.157400145,-1.362916176,-1.424891756,-0.170200299,-0.572995447,-0.678464797,-1.150033957,0.538433548,-0.785156329,-0.411411986,1.220105782,-0.032134732,-1.343458797,-0.695358142,0.650044868,-1.323231466,-0.564199412,-1.03770993,1.688484125,-1.252470242
hsa.mir.194.2,1.415944758,0.650985522,1.566567735,0.796680086,0.412596349,0.101400829,-0.868726383,0.743515501,-0.077552315,2.234667321,-1.434908877,-0.505707213,-0.531346743,0.958695456,2.836008104,0.708154371,-1.75250175,-0.019355587,-1.05749528,-0.565820954,-0.773742161,0.015200445,0.675706344,0.616957168,-1.657065771,0.015214683,-1.010120631,-1.075943418,-1.627205888,-1.740422095,0.001287846,-0.733280221,-1.671868828,-0.358484087,-0.580396178,-0.715854164,-1.181447599,0.707267317,-0.493227132,-0.434380826,1.072770508,-0.221301367,-1.439570125,-0.748073626,0.724456678,-1.03643182,-0.430865271,-0.779353945,1.727605197,-1.420309189
hsa.mir.195,-2.239722292,0.34602769,-0.321814631,-0.241724933,0.301390583,-0.629713905,-0.103751574,-0.003731965,-0.924648906,-0.054783001,-1.424406871,-1.484593445,-0.710632987,-0.01650626,-0.820897862,-0.569146004,1.217002559,-0.41449232,1.196661985,0.93023823,-0.221468264,0.775434278,0.352194252,-0.342890762,-0.983382272,0.008727129,-1.217255513,1.417353628,0.750062952,-0.098984386,0.082832201,1.522467924,-0.884894712,0.175456968,0.388178974,0.017489179,0.366067154,0.660925842,-0.660717133,-0.445961592,-1.302913538,-1.51670152,0.61863594,0.83013488,0.081309669,0.162318208,2.3159516,0.435753462,0.594522319,1.199167049
hsa.mir.196a.1,0.507610543,1.415380343,-0.118170138,-1.082180279,0.597198551,1.089413408,-0.5734875,0.732532445,-1.143768288,0.033739877,0.952744886,-1.483023226,-0.73727633,-2.645359094,-0.257937146,-1.480731846,0.442889095,-1.255532607,1.700737477,-1.825018982,0.161325825,-0.227301727,-0.027542878,0.717833088,-1.290228712,0.766953786,0.701242613,1.154011831,1.513645424,-0.322960034,-1.246272172,-0.060784892,0.651174925,1.042977832,-1.623570486,-1.364887192,-1.525994851,0.875733476,0.532300311,1.078829028,0.190954294,-0.343170658,0.238099067,-0.828557975,1.032999413,-0.025363847,-0.445962932,-0.857217122,1.029386833,0.253800071
hsa.mir.196a.2,0.505123653,1.379808274,0.122866789,-1.108321299,0.578764471,1.102596106,-0.478898419,0.721056217,-1.193585361,-0.011604751,0.952589524,-1.49157274,-0.6940578,-2.806578617,-0.276449907,-1.30341213,0.462106107,-1.54403861,1.674330011,-1.503241424,0.181351339,-0.313593665,-0.062152792,0.755409926,-1.264801979,0.823998753,0.681448539,1.118519136,1.549593494,-0.380028211,-1.174886564,-0.024660167,0.687494664,1.019260192,-1.737313296,-1.236950379,-1.356310267,0.856623221,0.516829912,1.126860232,0.221658233,-0.333698831,0.239284173,-0.677547475,1.050373562,-0.050633324,-0.336610459,-0.783671889,1.018387982,0.239181074
hsa.mir.196b,0.060157142,-0.126232346,-1.168912065,-0.604693932,0.157430799,0.422926561,0.110287822,-0.281041693,-0.833722895,0.086893194,-0.171565003,0.462631431,-0.999366031,-0.616948143,2.07641764,-0.426373523,1.802692468,-0.694189905,0.517351702,-1.225702678,-0.202617352,0.740509739,1.385994812,1.052495294,1.265177366,0.815230277,2.476712658,-1.022293563,0.693382694,-1.018973446,-0.470736637,0.180048121,-0.095664803,-1.043792712,-0.389759478,0.14308657,1.958843186,-1.049317549,1.303320959,-0.362688743,-1.320114837,-1.609562332,-0.611819807,-0.553524774,-0.35945913,0.989532009,-0.220306923,0.507248041,-0.306205796,0.471051661
hsa.mir.197,-0.13647569,-1.075349575,-0.104854397,-0.412490619,0.407194634,0.381679685,-0.483414193,0.06582992,2.582423118,1.246561493,0.929031067,-0.833723333,-2.538095746,-0.933260541,1.05285028,1.655173481,-0.229089897,2.857229248,0.05724942,0.323148834,-0.741500357,-0.120980281,0.515105976,1.019260655,-0.145959272,0.750307168,-0.547535447,-2.383778517,1.42169048,-1.06778936,-1.66334598,-0.370458474,1.258533911,-0.78181117,0.550322381,-1.108523499,-0.505895143,-1.514439577,-0.688891657,0.768586853,-0.075987565,-1.121871648,-1.167819715,-0.15267853,-0.6447623,1.178607424,-0.774458001,0.517491919,1.320005826,-0.451762935
hsa.mir.1976,-1.565550264,-0.147616926,1.208837782,0.955058129,0.486369031,-1.528718635,0.402539516,-0.419342583,0.968770364,0.033567989,0.292048945,-2.715850134,-1.303792875,-0.820407871,2.45689451,0.233627481,-1.056421326,0.377847339,1.263175466,-0.141772582,0.382515742,-0.335913762,0.127116584,-0.335229488,-0.379245316,1.498070736,0.296490781,-1.285117715,-0.558998332,0.487305587,-0.444195787,0.513418081,0.277065255,0.602643499,1.090340984,-0.079736453,1.101003746,-0.312411582,0.614203347,-0.893271118,-0.976491341,-2.186627858,-1.866797164,1.199035186,-1.388325473,0.104674227,-0.55223103,0.747859783,0.314645306,1.071018397
hsa.mir.199a.1,-0.361353576,0.452316068,-0.187068049,-0.238523856,0.141409876,0.234312932,0.4703397,0.089854392,-1.231438531,0.258037836,-0.083665604,0.48904507,-0.218580589,-0.82223924,-0.995342335,-0.596277477,1.645584877,3.464512886,-0.221821046,-0.49893418,-0.038447284,0.451124895,1.685028446,0.388790966,0.716715899,0.81034237,-0.384573498,-0.047448664,0.721836544,-0.164933662,0.207672701,1.410442769,0.072298393,-0.521837634,-0.270729196,0.530713798,-1.070766119,-0.499113457,-0.300264123,0.28849444,0.026571376,-1.818844608,0.976978821,1.390086966,0.625916625,-0.514345147,0.290707049,0.838311361,0.654721476,0.94171256
hsa.mir.199a.2,-0.333194645,0.446870507,-0.257162291,-0.187143381,0.054066923,0.284913256,0.553785481,0.156173988,-1.153641342,0.21653581,-0.159529153,0.423098077,-0.338967457,-0.966491786,-0.888849647,-0.586545519,1.675282849,3.460415191,-0.218122698,-0.48951047,0.015273296,0.527498557,1.79944478,0.367847455,0.745003459,0.855524283,-0.220553244,-0.054195304,0.772389665,-0.191296383,0.151739213,1.358730456,0.241935838,-0.548526699,-0.44349582,0.529473066,-1.094286122,-0.457593759,-0.229928567,0.2782341,-0.001282197,-1.729389744,0.845811318,1.294935187,0.51549506,-0.418599359,0.280854442,0.827877044,0.62679759,0.907876397
hsa.mir.199b,-0.284115322,0.435440519,-0.28919655,-0.155245043,-0.051852696,0.357638052,0.666045264,0.201783789,-1.027137099,0.115104732,-0.197058694,0.390254734,-0.503195294,-0.97577309,-0.709390712,-0.507864241,1.638095987,3.395420494,-0.24300021,-0.411594832,0.057165004,0.635704027,1.899826738,0.354462672,0.879405365,0.93962983,-0.088629845,-0.055901295,0.820310666,-0.23797284,0.064748775,1.329951353,0.462402054,-0.643596207,-0.675375414,0.576755283,-1.107150699,-0.324040778,-0.177831163,0.253503506,0.007046658,-1.692620417,0.586386165,1.147623897,0.349189523,-0.26667842,0.497275858,0.850373127,0.655297784,0.848193515
hsa.mir.19a,-0.962860066,-0.641459776,0.011897778,0.516774778,0.247298445,0.137047574,-1.024574349,0.459411557,1.661500784,1.305794879,0.186601333,-0.507403861,-1.311470811,0.023328016,0.957498151,1.76608185,-2.045540525,1.923732816,0.197198596,0.250330318,-0.700438424,0.880921817,0.738602024,0.780856003,-0.405115113,0.88471939,0.207443296,-0.414444552,1.497030977,-1.152059993,-1.2323009,-0.076382873,0.979038254,-0.604251298,-1.646500078,0.122310522,-0.763107588,0.159515585,-0.035810509,0.249934066,-0.836162672,-0.258917258,-0.564921641,-0.036122224,-0.940470008,1.844024134,0.433781656,0.76320984,0.174586892,-0.377581566
hsa.mir.19b.1,-1.516978702,-0.571107646,-0.401185152,1.082307286,-0.203561276,-0.253576764,-1.0312957,-0.012882059,1.205277324,1.0843659,0.128262733,-1.067469666,-1.946067009,0.192654795,0.503751999,0.675960536,-0.74037925,2.040860479,0.369820884,-0.020540761,-0.77147514,0.386368018,-0.161770083,0.615472467,-0.724565936,1.796631925,-0.080572867,-0.875979689,1.559646337,-1.339607807,-1.209494401,0.515772249,0.849389094,-0.027080695,-0.790228099,0.041718546,-1.414979139,0.374702358,-0.62156167,-0.126463933,-1.106788342,-0.76078646,-0.65217245,-0.018138845,-0.698448905,1.61444978,1.040747278,0.458983674,0.68258627,0.171636356
