sample_id,has_mrna,has_mirna,has_methy,has_cnv,has_label,modality_count,cancer_type
TCGA.CM.6172.01,True,True,True,True,True,4,GS-COAD
TCGA.CM.6674.01,True,True,True,True,True,4,GS-COAD
TCGA.CM.6675.01,True,True,True,True,True,4,GS-COAD
TCGA.CM.6676.01,True,True,True,True,True,4,GS-COAD
TCGA.CM.6677.01,True,True,True,True,True,4,GS-COAD
TCGA.CM.6678.01,True,True,True,True,True,4,GS-COAD
TCGA.CM.6679.01,True,True,True,True,True,4,GS-COAD
TCGA.CM.6680.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.5537.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.5538.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.5539.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.5540.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.5541.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6529.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6530.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6531.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6532.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6533.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6534.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6535.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6536.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6537.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6538.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6539.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6540.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6541.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6898.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6920.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6922.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6924.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6926.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6927.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6928.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6929.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6930.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6931.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.6932.01,True,True,True,True,True,4,GS-COAD
TCGA.D5.7000.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A0X9.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A0XD.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A0XF.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A1D0.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A1D4.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A1D6.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A1D7.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A1D8.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A1D9.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A1DA.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A1DB.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A1HA.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A1HB.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A280.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A282.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A285.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A288.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A28A.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A28C.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A28E.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A28F.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A28G.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A28H.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A28K.01,True,True,True,True,True,4,GS-COAD
TCGA.DM.A28M.01,True,True,True,True,True,4,GS-COAD
TCGA.F4.6459.01,True,True,True,True,True,4,GS-COAD
TCGA.F4.6460.01,True,True,True,True,True,4,GS-COAD
TCGA.F4.6461.01,True,True,True,True,True,4,GS-COAD
TCGA.F4.6463.01,True,True,True,True,True,4,GS-COAD
TCGA.F4.6569.01,True,True,True,True,True,4,GS-COAD
TCGA.F4.6570.01,True,True,True,True,True,4,GS-COAD
TCGA.F4.6703.01,True,True,True,True,True,4,GS-COAD
TCGA.F4.6704.01,True,True,True,True,True,4,GS-COAD
TCGA.F4.6805.01,True,True,True,True,True,4,GS-COAD
TCGA.F4.6806.01,True,True,True,True,True,4,GS-COAD
TCGA.F4.6807.01,True,True,True,True,True,4,GS-COAD
TCGA.F4.6808.01,True,True,True,True,True,4,GS-COAD
TCGA.F4.6809.01,True,True,True,True,True,4,GS-COAD
TCGA.F4.6854.01,True,True,True,True,True,4,GS-COAD
TCGA.F4.6855.01,True,True,True,True,True,4,GS-COAD
TCGA.F4.6856.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6293.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6294.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6295.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6297.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6298.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6299.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6302.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6303.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6304.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6306.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6307.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6309.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6311.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6315.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6317.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6320.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6321.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6322.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6323.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6586.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6588.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6627.01,True,True,True,True,True,4,GS-COAD
TCGA.G4.6628.01,True,True,True,True,True,4,GS-COAD
TCGA.NH.A50T.01,True,True,True,True,True,4,GS-COAD
TCGA.NH.A50U.01,True,True,True,True,True,4,GS-COAD
TCGA.NH.A50V.01,True,True,True,True,True,4,GS-COAD
TCGA.NH.A5IV.01,True,True,True,True,True,4,GS-COAD
TCGA.NH.A6GA.01,True,True,True,True,True,4,GS-COAD
TCGA.NH.A6GB.01,True,True,True,True,True,4,GS-COAD
TCGA.NH.A6GC.01,True,True,True,True,True,4,GS-COAD
TCGA.NH.A8F7.01,True,True,True,True,True,4,GS-COAD
TCGA.NH.A8F8.01,True,True,True,True,True,4,GS-COAD
TCGA.QG.A5YV.01,True,True,True,True,True,4,GS-COAD
TCGA.QG.A5YW.01,True,True,True,True,True,4,GS-COAD
TCGA.QG.A5YX.01,True,True,True,True,True,4,GS-COAD
TCGA.QG.A5Z1.01,True,True,True,True,True,4,GS-COAD
TCGA.QG.A5Z2.01,True,True,True,True,True,4,GS-COAD
TCGA.QL.A97D.01,True,True,True,True,True,4,GS-COAD
TCGA.RU.A8FL.01,True,True,True,True,True,4,GS-COAD
TCGA.SS.A7HO.01,True,True,True,True,True,4,GS-COAD
TCGA.T9.A92H.01,True,True,True,True,True,4,GS-COAD
TCGA.WS.AB45.01,True,True,True,True,True,4,GS-COAD
